"048C","049C","064C","065C","067C","078C","086C","088C","090C","097C","098C","100C","101C","104C","106C","108C","109C","110C","119C","121C","122C","125C","128C","133C","146C","151C","152C","154C","165C","166C","168C","170C","172C","173C","176C","178C","179C","182C","183C","185C","186C","195C","197C","211C","212C","217C","218C","221C","402C","407C","415C","418C_V2"
"181A",0.972299057075048,0.797456442736663,0.867562240881377,0.972299057075048,0.666441784407593,0.818242548266389,0.725380670282028,0.972379830687055,0.86744525606132,0.886232185656064,0.733241130768767,0.947731107233349,0.732554819362755,0.868311781794498,0.636007647538316,0.972299057075048,0.731886052061642,0.972299057075048,0.0634610751180679,0.797747237278546,0.797348687163273,0.994056930847827,0.994056930847827,0.947232885834952,0.99423906439293,0.972379830687055,0.994592156318002,0.963664528206659,0.944073999965405,0.882102167305989,0.988420747751627,0.99423906439293,0.972299057075048,0.731886052061642,0.733241130768767,0.837286857671737,0,0.727292390016982,0.882102167305989,0.752555172771311,0.988420747751627,0.636078256577008,0.972379830687055,0.972379830687055,0.994461002115865,0.99423906439293,0.991056715613529,0.994461002115865,0.727292390016982,0.631358471511377,0.972299057075048,0.99423906439293
"191A",0.883125853323186,0.690955886406849,0.407156729849047,0.883125853323186,0.334637761229344,0.616868059204755,0.584238046390066,0.844528867530775,0.190303686818768,0.407156729849047,0.788940012287515,0.747887403070248,0.582576844392674,0.261914434048766,0.262119173108018,0.883125853323186,0.689222154400544,0.883125853323186,0.701235486735069,0.540806939825954,0.692313673424595,0.987056079776544,0.987056079776544,0.865341705059564,0.982265771110663,0.844528867530775,0.981395603961295,0.862764535114879,0.776925545280561,0.264341875912699,0.960084840242108,0.982265771110663,0.883125853323186,0.689222154400544,0.788940012287515,0.580698515276277,0.749430903580787,0.214006350575016,0.264341875912699,0.39828128416817,0.960084840242108,0.240437574730043,0.844528867530775,0.844528867530775,0.89236060583067,0.982265771110663,0.89236060583067,0.89236060583067,0.214006350575016,0.11807243206941,0.883125853323186,0.982265771110663
"192A",0.856624308507838,0.250095137271153,0.35744417620884,0.856624308507838,0.65867258892299,0.307899064647399,0.385547028010964,0.911505194126098,0.682317267860466,0.366757044499501,0.0647038649418435,0.929024724087769,0.584791208246362,0.680379791944398,0.721378623275244,0.856624308507838,0.316736478129064,0.856624308507838,0.861406070828679,0.269992206033366,0.527999593986286,0.794633395112959,0.794633395112959,0.757717524000787,0.991156653445671,0.911505194126098,0.989817088959937,0.967453071441579,0.943166832236833,0.766480836895486,0.968435314079008,0.991156653445671,0.856624308507838,0.316736478129064,0.0647038649418435,0.448880995216747,0.797944995710611,0.731373675449841,0.766480836895486,0.699413497156937,0.968435314079008,0.596229017775185,0.911505194126098,0.911505194126098,0.984616082263637,0.991156653445671,0.990568872245326,0.984616082263637,0.731373675449841,0.735571445159948,0.856624308507838,0.991156653445671
"194A",0.958058957289042,0.907286955884664,0.899869470251157,0.958058957289042,0.939015462601814,0.916277251524607,0.40162003356444,0.959300261286021,0.895102296442297,0.878797802853696,0.658586163698257,0.976819791247692,0.90267282316357,0.893164820526228,0.861668203909002,0.958058957289042,0.910618776885477,0.958058957289042,0.910569745181163,0.651183340807672,0.721664633823211,0.796989319553636,0.796989319553636,0.472599884260058,0.993512577886349,0.959300261286021,0.992002168653354,0.782520619749824,0.285975013623321,0.892539161924901,0.783502862387253,0.993512577886349,0.958058957289042,0.910618776885477,0.658586163698257,0.920748020200117,0.947301221865967,0.946802077009463,0.892539161924901,0.91484189871656,0.783502862387253,0.900020670068914,0.959300261286021,0.959300261286021,0.986972006704315,0.993512577886349,0.992924796686004,0.986972006704315,0.946802077009463,0.911139105477376,0.958058957289042,0.993512577886349
"198A_V2",0.943093927362024,0.653864102429533,0.639518683494694,0.943093927362024,0.822464717977927,0.662854398069476,0.867679346642464,0.944335231359003,0.819299593621236,0.613291791014151,0.752571297903498,0.965164658758647,0.833798053643841,0.747688846391238,0.678459522531038,0.943093927362024,0.726869194744276,0.943093927362024,0.910723346873084,0.929716558948315,0.840315959240863,0.987158769677097,0.987158769677097,0.0882970008803778,0.885473083406797,0.944335231359003,0.883324877774836,0.770865487260778,0.197145104501162,0.81673645910384,0.673545182133549,0.885473083406797,0.943093927362024,0.726869194744276,0.752571297903498,0.736998438058916,0.947454823557888,0.830251332385576,0.81673645910384,0.91564040051076,0.673545182133549,0.713796654131097,0.944335231359003,0.944335231359003,0.797176082526419,0.885473083406797,0.80828409759119,0.797176082526419,0.830251332385576,0.794588360853489,0.943093927362024,0.885473083406797
"205A",0.683490773874252,0.977557243131587,0.96415790913877,0.683490773874252,0.952324701939923,0.978211163870346,0.979563999932742,0.683571547486259,0.964350787560644,0.968890972002875,0.978416153538875,0.658922824032553,0.978039705374794,0.965217313293822,0.955265199564214,0.683490773874252,0.97706107483175,0.683490773874252,0.382718627143966,0.978157900915401,0.977759350800128,0.821610986469329,0.821610986469329,0.990390986356548,0.821793120014432,0.683571547486259,0.789820189993193,0.666827247292632,0.987232100487001,0.890312598466712,0.6915834668376,0.821793120014432,0.683490773874252,0.97706107483175,0.978416153538875,0.893261842714156,0.381268851060107,0.952645091238055,0.890312598466712,0.977907873992384,0.6915834668376,0.95227288526193,0.683571547486259,0.683571547486259,0.822015057737368,0.821793120014432,0.818610771235031,0.822015057737368,0.952645091238055,0.952097106260225,0.683490773874252,0.821793120014432
"209A",0.980225698465997,0.81691614682984,0.871723414751617,0.980225698465997,0.750975710875954,0.837702252359566,0.744840374375205,0.980306472078005,0.871606429931559,0.890393359526303,0.817775057237129,0.955657748624298,0.817088745831116,0.872472955664737,0.720541574006677,0.980225698465997,0.816419978530003,0.980225698465997,0.147995001586429,0.817206941371723,0.81680839125645,0.994340994007985,0.994340994007985,0.94713052951267,0.994523127553087,0.980306472078005,0.99487621947816,0.963562171884377,0.943971643643123,0.797568240837628,0.988318391429345,0.994523127553087,0.980225698465997,0.816419978530003,0.817775057237129,0.752752931203376,0.0845339264683613,0.811826316485344,0.797568240837628,0.837089099239672,0.988318391429345,0.655537960670185,0.980306472078005,0.980306472078005,0.994745065276023,0.994523127553087,0.991340778773687,0.994745065276023,0.811826316485344,0.715892397979738,0.980225698465997,0.994523127553087
"224A",0.961755352743817,0.721249866448273,0.713832380814766,0.961755352743817,0.937526457100825,0.730240162088216,0.587657123000831,0.962996656740796,0.893613290941307,0.692760713417305,0.472549074261865,0.980516186702467,0.90118381766258,0.891675815025239,0.860179198408013,0.961755352743817,0.724581687449086,0.961755352743817,0.910546282271309,0.649694335306682,0.907701723259602,0.797303704148041,0.797303704148041,0.286562794823666,0.993826962480753,0.962996656740796,0.992316553247758,0.786217015204598,0.472012103059713,0.891050156423912,0.787199257842027,0.993826962480753,0.961755352743817,0.724581687449086,0.472549074261865,0.734710930763726,0.947277758956113,0.945313071508474,0.891050156423912,0.91335289321557,0.787199257842027,0.898531664567924,0.962996656740796,0.962996656740796,0.987286391298719,0.993826962480753,0.993239181280408,0.987286391298719,0.945313071508474,0.909650099976387,0.961755352743817,0.993826962480753
"225A",0.962667158986576,0.841466752206666,0.814405153807441,0.962667158986576,0.726633418351687,0.850457047846609,0.683675349128496,0.963908462983555,0.809637979998581,0.799286276391669,0.940641479262313,0.867266998523028,0.836852619485571,0.738027232768583,0.582628222904799,0.962667158986576,0.914471844521409,0.962667158986576,0.884818409452887,0.933238656371728,0.655844430145212,0.988877477005117,0.988877477005117,0.373262559843613,0.984087168339236,0.963908462983555,0.983449838654046,0.672967827025159,0.0973203051272293,0.807074845481185,0.770288132152389,0.984087168339236,0.962667158986576,0.914471844521409,0.940641479262313,0.924601087836049,0.921549886137691,0.734420032759336,0.807074845481185,0.918694966352491,0.770288132152389,0.617965354504857,0.963908462983555,0.963908462983555,0.894182003059244,0.984087168339236,0.894182003059244,0.894182003059244,0.734420032759336,0.698757061227249,0.962667158986576,0.984087168339236
"226A",0.799338586993722,0.151758075998446,0.140522689671015,0.799338586993722,0.604121388104093,0.209562003374692,0.565640518982015,0.854219472611982,0.465395781322641,0.129414674606244,0.37171950614903,0.912172435413741,0.486454146973655,0.393785034092644,0.473247335466135,0.799338586993722,0.288072688170287,0.799338586993722,0.797678380459598,0.577007847240553,0.429662532713579,0.948411923311743,0.948411923311743,0.617132625744729,0.977606266965992,0.854219472611982,0.975628906081292,0.950600782767551,0.725980729365514,0.549559350357662,0.950643386826425,0.977606266965992,0.799338586993722,0.288072688170287,0.37171950614903,0.42021720525797,0.861139455577666,0.676822474630944,0.549559350357662,0.670749707198159,0.950643386826425,0.472004545642359,0.854219472611982,0.854219472611982,0.889309266085614,0.977606266965992,0.900417281150385,0.889309266085614,0.676822474630944,0.681020244341051,0.799338586993722,0.977606266965992
"404A",0.694540525802601,0.986589276709035,0.987170445937166,0.694540525802601,0.962380723168776,0.987243197447795,0.98859603351019,0.694621299414609,0.98736332435904,0.991903508801271,0.988472174767728,0.669972575960902,0.988095726603646,0.988229850092218,0.965321220793067,0.694540525802601,0.987117096060602,0.694540525802601,0.392774648372819,0.98718993449285,0.986791384377577,0.822061819692572,0.822061819692572,0.895903394981616,0.822243953237675,0.694621299414609,0.790271023216436,0.5723396559177,0.892744509112069,0.984800189841645,0.597095875462668,0.822243953237675,0.694540525802601,0.987117096060602,0.988472174767728,0.987749434089088,0.391324872288959,0.962701112466908,0.984800189841645,0.987963895221236,0.597095875462668,0.961304918839379,0.694621299414609,0.694621299414609,0.82246589096061,0.822243953237675,0.819061604458274,0.82246589096061,0.962701112466908,0.962153127489078,0.694540525802601,0.822243953237675
"405A",0.787332756670442,0.346307586955343,0.0740381890939317,0.787332756670442,0.562841842696675,0.288503659579097,0.683461152483205,0.825929742462853,0.382627380919709,0.0851462041587028,0.441978102677201,0.883882705264613,0.61667015042205,0.454238128149707,0.601562957855833,0.787332756670442,0.275067197158686,0.787332756670442,0.834023735280329,0.711599951277226,0.624212043670476,0.955294496268845,0.955294496268845,0.710381460380889,0.974772975529388,0.825929742462853,0.970503974834832,0.948675490118499,0.811884623348919,0.308589191825778,0.948718094177373,0.974772975529388,0.787332756670442,0.275067197158686,0.441978102677201,0.17132632910649,0.882219152126046,0.535688303453018,0.308589191825778,0.525852461608218,0.948718094177373,0.638280002203439,0.825929742462853,0.825929742462853,0.901347064125798,0.974772975529388,0.890239049061027,0.901347064125798,0.535688303453018,0.539886073163126,0.787332756670442,0.974772975529388
"406A_V2",0.855861853433829,0.560301546522737,0.517029031387472,0.855861853433829,0.295709605795515,0.586068345091149,0.458653825259818,0.910742739052089,0.393653859767864,0.505921016322701,0.721378623275244,0.814101274591562,0.446749354226712,0.322043112537866,0.0647038649418435,0.855861853433829,0.696616158694578,0.855861853433829,0.637250437362091,0.478418701095533,0.561659333540483,0.982526202196135,0.982526202196135,0.765362178326671,0.979143063690492,0.910742739052089,0.976954168707836,0.852529621945372,0.689662198012054,0.477817428802885,0.949849927072601,0.979143063690492,0.855861853433829,0.696616158694578,0.721378623275244,0.796723546974427,0.700711512480159,0.416341016449843,0.477817428802885,0.599007785643382,0.949849927072601,0.0634610751180679,0.910742739052089,0.910742739052089,0.890846062810115,0.979143063690492,0.901954077874885,0.890846062810115,0.416341016449843,0.320407097944237,0.855861853433829,0.979143063690492
"409A",0.958058957289042,0.907286955884664,0.899869470251157,0.958058957289042,0.939015462601814,0.916277251524607,0.40162003356444,0.959300261286021,0.895102296442297,0.878797802853696,0.658586163698257,0.976819791247692,0.90267282316357,0.893164820526228,0.861668203909002,0.958058957289042,0.910618776885477,0.958058957289042,0.910569745181163,0.651183340807672,0.721664633823211,0.796989319553636,0.796989319553636,0.472599884260058,0.993512577886349,0.959300261286021,0.992002168653354,0.782520619749824,0.285975013623321,0.892539161924901,0.783502862387253,0.993512577886349,0.958058957289042,0.910618776885477,0.658586163698257,0.920748020200117,0.947301221865967,0.946802077009463,0.892539161924901,0.91484189871656,0.783502862387253,0.900020670068914,0.959300261286021,0.959300261286021,0.986972006704315,0.993512577886349,0.992924796686004,0.986972006704315,0.946802077009463,0.911139105477376,0.958058957289042,0.993512577886349
"410A",0.893672427680631,0.741725745081873,0.720035385494279,0.893672427680631,0.821003186664849,0.750716040721816,0.651127389635247,0.89491373167761,0.715268211685419,0.716024523143278,0.908093519769064,0.95286669447937,0.737111612360778,0.643657464455421,0.688106006282732,0.893672427680631,0.814730837396616,0.893672427680631,0.906898843427814,0.90069069687848,0.556103423020419,0.956329517511868,0.956329517511868,0.364983388276788,0.975807996772411,0.89491373167761,0.971771833542032,0.758567522981501,0.0944123723720354,0.712705077168023,0.758610127040374,0.975807996772411,0.893672427680631,0.814730837396616,0.908093519769064,0.824860080711256,0.943630320112618,0.828789801072499,0.712705077168023,0.818953959227698,0.758610127040374,0.712335122818019,0.89491373167761,0.89491373167761,0.902382085368821,0.975807996772411,0.89127407030405,0.902382085368821,0.828789801072499,0.793126829540411,0.893672427680631,0.975807996772411
"413A",0.972299057075048,0.797456442736663,0.867562240881377,0.972299057075048,0.666441784407593,0.818242548266389,0.725380670282028,0.972379830687055,0.86744525606132,0.886232185656064,0.733241130768767,0.947731107233349,0.732554819362755,0.868311781794498,0.636007647538316,0.972299057075048,0.731886052061642,0.972299057075048,0.0634610751180679,0.797747237278546,0.797348687163273,0.994056930847827,0.994056930847827,0.947232885834952,0.99423906439293,0.972379830687055,0.994592156318002,0.963664528206659,0.944073999965405,0.882102167305989,0.988420747751627,0.99423906439293,0.972299057075048,0.731886052061642,0.733241130768767,0.837286857671737,0,0.727292390016982,0.882102167305989,0.752555172771311,0.988420747751627,0.636078256577008,0.972379830687055,0.972379830687055,0.994461002115865,0.99423906439293,0.991056715613529,0.994461002115865,0.727292390016982,0.631358471511377,0.972299057075048,0.99423906439293
"420A",0.961755352743817,0.721249866448273,0.713832380814766,0.961755352743817,0.937526457100825,0.730240162088216,0.587657123000831,0.962996656740796,0.893613290941307,0.692760713417305,0.472549074261865,0.980516186702467,0.90118381766258,0.891675815025239,0.860179198408013,0.961755352743817,0.724581687449086,0.961755352743817,0.910546282271309,0.649694335306682,0.907701723259602,0.797303704148041,0.797303704148041,0.286562794823666,0.993826962480753,0.962996656740796,0.992316553247758,0.786217015204598,0.472012103059713,0.891050156423912,0.787199257842027,0.993826962480753,0.961755352743817,0.724581687449086,0.472549074261865,0.734710930763726,0.947277758956113,0.945313071508474,0.891050156423912,0.91335289321557,0.787199257842027,0.898531664567924,0.962996656740796,0.962996656740796,0.987286391298719,0.993826962480753,0.993239181280408,0.987286391298719,0.945313071508474,0.909650099976387,0.961755352743817,0.993826962480753
